ID_ViThuoc,TenViThuoc,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
715,Hùng hoàng và Thư hoàng,-0.002263831,-0.009517145,-0.005682122,0.025762154,-0.00916497,-0.024762198,-0.04055679,0.011873122,0.0053688856,0.009929769,0.023789782,0.010348432,0.018857034,0.03444152,0.018559134,0.017575404
716,Khinh phấn,0.020154867,-0.031301033,-0.023563564,0.0021423884,-0.03447247,0.036890425,-0.016669346,-0.06049018,-0.0069329697,-0.004158625,0.027202103,0.008124165,0.014292199,0.03398863,0.004436656,0.006677687
717,Long cốt,0.009031229,-0.01881107,-0.020412013,-0.021670774,-0.0304739,-0.016856212,-0.0023783054,-0.05029768,-0.013406245,0.00058231317,0.010686703,0.059253126,0.002830748,0.0105878785,0.011565158,-0.025810827
718,Lô cam thạch,-0.05418399,-0.016576756,0.03091234,0.032521926,0.013879694,-0.019339025,-0.035959266,0.019136444,0.022907829,-0.04896637,0.0064108036,0.013071731,0.018750016,0.07574411,0.03673461,-0.033473577
719,Lục phàn,0.03888318,-0.041795973,-0.0035738796,-0.030224789,-0.026299525,0.00946603,0.0023870198,-0.03465389,-0.028004631,-0.021107322,0.01024681,0.025761515,-0.0006807423,0.012115601,-0.0021746564,-0.009001516
720,Mật đà tăng,0.028907128,-0.017439265,-0.02230952,-0.028969582,-0.03719643,-0.0045440346,-0.019332195,-0.052197676,-0.02438119,0.0060169287,0.012695644,0.042095758,0.003590739,-0.0019475259,-0.022685602,-0.02324143
721,Muối ăn,0.04362359,-0.0017685052,0.07577516,-0.0023136921,-0.10996175,-0.058722444,-0.038733378,-0.081596285,-0.035586096,0.019598098,0.04706398,0.056683943,-0.043428153,0.02483477,-0.045052223,-0.047660906
722,Phèn chua,0.04300554,-0.042230014,0.022590235,-0.038393002,-0.01488198,0.043460086,0.03442502,-0.05449118,-0.017934667,-0.039040938,0.008516144,0.027525924,0.013317008,0.003162235,-0.0077125,-0.02247949
723,Phục long can,0.0036787316,0.0062627,0.009778403,0.048504204,-0.027486298,-0.02992525,-0.032422833,-0.025670193,-0.008496294,0.009202575,0.028572492,0.050987236,0.019219026,0.061191585,0.008719252,-0.0007096641
724,Thạch cao,0.0073567033,-0.041692566,-0.03080364,-0.029070765,0.012387773,0.043097228,0.004536542,-0.009536721,-0.015853139,-0.036831416,0.017527476,-0.0038069747,0.028408434,0.028364796,0.013171786,0.017603662
725,Thạch tín,-0.002927633,-0.03889093,-0.047989484,0.020345608,0.009662196,0.02125237,-0.037832282,0.013389509,0.02111574,0.02691157,0.0036221556,-0.001713153,0.02930549,0.026015569,0.032508597,0.062691994
726,Thăng dược,0.0010386892,-0.014879861,-0.033060495,-0.009832906,-0.02089278,0.011426669,-0.03905355,-0.020345565,-0.004444213,0.02540643,0.0226199,0.010626033,0.025254836,5.8118254e-05,0.0044944184,0.028190654
727,Thủy ngân,0.020154867,-0.031301033,-0.023563564,0.0021423884,-0.03447247,0.036890425,-0.016669346,-0.06049018,-0.0069329697,-0.004158625,0.027202103,0.008124165,0.014292199,0.03398863,0.004436656,0.006677687
